experiment_id,ablation_tag,dataset,model,seed,run_label,run_dir,status,started_at,finished_at,sota_method,sota_lambda,alpha_cell,meg_rw_alpha,ndcg@10,recall@10,mrr@10,expdev,tail_ratio,tail_head_ratio,exposure_ratio,ndcg_gap_max_min,ndcg_std,worst_group_ndcg,ndcg_niche,ndcg_semi_niche,ndcg_semi_mainstream,ndcg_mainstream,transfer_l1_shift,transfer_max_abs_shift,fairness_error
ml1m__weighted_lightgcn__seed1__alpha_0.4_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,1,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_1/alpha_0.4_beta_0.0,success,2026-05-10T03:15:26Z,2026-05-10T03:42:45Z,none,,0.4,0.4,0.2601,0.1653,0.453,0.340290661841,0.00238410596026,0.00305395317271,0.00305395317272,0.140107254425,0.0521458894307,0.198556660442,0.338663914867,0.271280377865,0.231959214107,0.198556660442,0.196189596148,0.0361166335321,
ml1m__weighted_lightgcn__seed1__alpha_0.8_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,1,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_1/alpha_0.8_beta_0.0,success,2026-05-10T03:42:48Z,2026-05-10T04:09:46Z,none,,0.8,0.8,0.2589,0.1651,0.4514,0.331300595616,0.00690397350993,0.00905222940997,0.00905222940998,0.138010613773,0.0515300713204,0.19764562005,0.335656233823,0.27201785378,0.230514965432,0.19764562005,0.34005709012,0.0643472498343,
ml1m__weighted_lightgcn__seed1__baseline__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,1,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_1/baseline,success,2026-05-10T01:53:35Z,2026-05-10T02:20:40Z,none,,0.0,0.0,0.2598,0.1651,0.4543,0.352550595616,0.00112582781457,0.00139822754097,0.00139822754097,0.138048515867,0.0513927710362,0.198367281482,0.336415797349,0.272352186228,0.232171141851,0.198367281482,,,
ml1m__weighted_lightgcn__seed2__alpha_0.1_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,2,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_2/alpha_0.1_beta_0.0,success,2026-05-10T04:36:52Z,2026-05-10T05:04:11Z,none,,0.1,0.1,0.2601,0.1634,0.4523,0.351474436675,0.000976821192053,0.00121641960291,0.00121641960291,0.145380737241,0.0553408852318,0.195607254235,0.340987991476,0.278558542123,0.225350067471,0.195607254235,0.0374886285073,0.00669317428761,
ml1m__weighted_lightgcn__seed2__alpha_0.2_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,2,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_2/alpha_0.2_beta_0.0,success,2026-05-10T05:04:15Z,2026-05-10T05:31:31Z,none,,0.2,0.2,0.2595,0.1631,0.4518,0.349131721443,0.0012582781457,0.00157610949813,0.00157610949813,0.144372078139,0.0550033280453,0.195338452326,0.339710530464,0.278247740789,0.224865338629,0.195338452326,0.0735208271092,0.0135851557323,
ml1m__weighted_lightgcn__seed2__alpha_0.4_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,2,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_2/alpha_0.4_beta_0.0,success,2026-05-10T05:31:35Z,2026-05-10T05:58:38Z,none,,0.4,0.4,0.2597,0.1634,0.4515,0.343701257867,0.0023178807947,0.00294340257337,0.00294340257337,0.143841657134,0.0547934853333,0.196162635362,0.340004292497,0.277710349907,0.225071098177,0.196162635362,0.160424315141,0.0304174950298,
ml1m__weighted_lightgcn__seed2__alpha_0.8_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,2,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_2/alpha_0.8_beta_0.0,success,2026-05-10T05:58:41Z,2026-05-10T06:26:09Z,none,,0.8,0.8,0.2587,0.1643,0.4481,0.334313840649,0.00680463576159,0.00885203532198,0.00885203532199,0.14222910347,0.0540326539415,0.195993705986,0.338222809457,0.275653604241,0.225014226788,0.195993705986,0.310655041239,0.0621603711067,
ml1m__weighted_lightgcn__seed2__baseline__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,2,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_2/baseline,success,2026-05-10T04:09:49Z,2026-05-10T04:36:49Z,none,,0.0,0.0,0.2594,0.1633,0.4523,0.353726092304,0.000645695364238,0.000799589953869,0.00079958995387,0.141303974869,0.0541839227429,0.197443220206,0.338747195075,0.277793341315,0.223753685683,0.197443220206,,,
ml1m__weighted_lightgcn__seed3__alpha_0.1_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,3,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_3/alpha_0.1_beta_0.0,success,2026-05-10T06:53:17Z,2026-05-10T07:20:41Z,none,,0.1,0.1,0.2618,0.1634,0.4544,0.349181390318,0.00114238410596,0.00143076348857,0.00143076348857,0.15506562681,0.0587149653755,0.193103619208,0.348169246018,0.279970322762,0.226011882231,0.193103619208,0.0422579802064,0.00755467196819,
ml1m__weighted_lightgcn__seed3__alpha_0.2_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,3,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_3/alpha_0.2_beta_0.0,success,2026-05-10T07:20:45Z,2026-05-10T07:47:54Z,none,,0.2,0.2,0.2629,0.1643,0.4571,0.345870132039,0.0014238410596,0.00179818508761,0.00179818508761,0.155243347578,0.0588778534362,0.194391636943,0.34963498452,0.281066116092,0.226567558746,0.194391636943,0.0952505809198,0.0194831013917,
ml1m__weighted_lightgcn__seed3__alpha_0.4_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,3,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_3/alpha_0.4_beta_0.0,success,2026-05-10T07:47:58Z,2026-05-10T08:14:54Z,none,,0.4,0.4,0.2628,0.1649,0.4558,0.341259204887,0.0021357615894,0.00272906132983,0.00272906132984,0.156609855757,0.0591114074294,0.193136749704,0.34974660546,0.280757502884,0.227565337948,0.193136749704,0.169038062885,0.0336646785951,
ml1m__weighted_lightgcn__seed3__alpha_0.8_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,3,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_3/alpha_0.8_beta_0.0,success,2026-05-10T08:14:57Z,2026-05-10T08:42:10Z,none,,0.8,0.8,0.2618,0.1636,0.4553,0.333295628728,0.00592715231788,0.00773101258988,0.00773101258989,0.155765696844,0.0585802156521,0.192348398517,0.348114095361,0.279119164743,0.227844470656,0.192348398517,0.29647680071,0.0583167660702,
ml1m__weighted_lightgcn__seed3__baseline__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,3,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_3/baseline,success,2026-05-10T06:26:13Z,2026-05-10T06:53:13Z,none,,0.0,0.0,0.2616,0.1631,0.4537,0.351822118794,0.000877483443709,0.00109177052219,0.0010917705222,0.154276255928,0.0583846619707,0.193143137281,0.347419393208,0.279736868928,0.226176559489,0.193143137281,,,
ml1m__weighted_lightgcn__seed4__alpha_0.1_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,4,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_4/alpha_0.1_beta_0.0,success,2026-05-10T09:09:36Z,2026-05-10T09:36:35Z,none,,0.1,0.1,0.2595,0.1627,0.4534,0.353875098927,0.0016059602649,0.00198799008054,0.00198799008054,0.144799857865,0.0545998308342,0.198833235213,0.343633093078,0.268887481896,0.226673063315,0.198833235213,0.0411954825396,0.00635761589404,
ml1m__weighted_lightgcn__seed4__alpha_0.2_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,4,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_4/alpha_0.2_beta_0.0,success,2026-05-10T09:36:39Z,2026-05-10T10:03:53Z,none,,0.2,0.2,0.2597,0.1625,0.454,0.350961191642,0.00175496688742,0.00218822897958,0.00218822897958,0.144879144919,0.0546198655084,0.198528848753,0.343407993672,0.270022677032,0.226869778609,0.198528848753,0.0878273951675,0.0157720344599,
ml1m__weighted_lightgcn__seed4__alpha_0.4_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,4,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_4/alpha_0.4_beta_0.0,success,2026-05-10T10:03:57Z,2026-05-10T10:31:10Z,none,,0.4,0.4,0.259,0.1638,0.4497,0.342625098927,0.00283112582781,0.00360500906522,0.00360500906523,0.143887372347,0.054260644935,0.199504212302,0.343391584649,0.266758730901,0.226519364291,0.199504212302,0.22122613585,0.0409542743539,
ml1m__weighted_lightgcn__seed4__alpha_0.8_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,4,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_4/alpha_0.8_beta_0.0,success,2026-05-10T10:31:13Z,2026-05-10T10:58:24Z,none,,0.8,0.8,0.2583,0.1632,0.4497,0.33635026449,0.00629139072848,0.00814122889707,0.00814122889708,0.144595541931,0.0544625798492,0.196930758676,0.341526300608,0.269120813909,0.225822168908,0.196930758676,0.321641577611,0.0599734923791,
ml1m__weighted_lightgcn__seed4__baseline__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,4,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_4/baseline,success,2026-05-10T08:42:13Z,2026-05-10T09:09:32Z,none,,0.0,0.0,0.2595,0.1628,0.4534,0.356449602238,0.00140728476821,0.00173101987618,0.00173101987618,0.143804192707,0.0542404117509,0.199321749071,0.343125941778,0.268819225567,0.226842320008,0.199321749071,,,
ml1m__weighted_lightgcn__seed5__alpha_0.1_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,5,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_5/alpha_0.1_beta_0.0,success,2026-05-10T11:25:31Z,2026-05-10T11:52:43Z,none,,0.1,0.1,0.2584,0.163,0.4506,0.348461191642,0.00105960264901,0.00132948337107,0.00132948337107,0.140292232477,0.051684161562,0.196347983742,0.336640216219,0.267351378313,0.233242516497,0.196347983742,0.036829533099,0.00775347912525,
ml1m__weighted_lightgcn__seed5__alpha_0.2_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,5,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_5/alpha_0.2_beta_0.0,success,2026-05-10T11:52:47Z,2026-05-10T12:19:49Z,none,,0.2,0.2,0.259,0.1633,0.452,0.345572118794,0.00129139072848,0.00163214061519,0.00163214061519,0.138689018384,0.0512301344668,0.198402360736,0.33709137912,0.267369857729,0.233353818379,0.198402360736,0.0830553201639,0.0145033112583,
ml1m__weighted_lightgcn__seed5__alpha_0.4_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,5,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_5/alpha_0.4_beta_0.0,success,2026-05-10T12:19:52Z,2026-05-10T12:47:12Z,none,,0.4,0.4,0.2592,0.1642,0.4509,0.340373443298,0.00205298013245,0.00262923540138,0.00262923540138,0.140436147978,0.051838923291,0.198130582038,0.338566730016,0.266903869584,0.233485894438,0.198130582038,0.166247389241,0.0264413518887,
ml1m__weighted_lightgcn__seed5__alpha_0.8_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,5,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_5/alpha_0.8_beta_0.0,success,2026-05-10T12:47:16Z,2026-05-10T13:14:11Z,none,,0.8,0.8,0.2576,0.1622,0.4477,0.332211191642,0.00600993377483,0.00786122661122,0.00786122661123,0.143307144313,0.0528425834315,0.195098054137,0.33840519845,0.2653255809,0.231644308932,0.195098054137,0.302833096863,0.0525513585156,
ml1m__weighted_lightgcn__seed5__baseline__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,5,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_5/baseline,success,2026-05-10T10:58:28Z,2026-05-10T11:25:27Z,none,,0.0,0.0,0.2589,0.1639,0.4511,0.350762516145,0.00091059602649,0.00113596464052,0.00113596464052,0.140088057156,0.0516064029139,0.19659875233,0.336686809485,0.268446223473,0.233809751544,0.19659875233,,,
ml1m__weighted_lightgcn__seed6__alpha_0.1_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,6,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_6/alpha_0.1_beta_0.0,success,2026-05-10T13:41:30Z,2026-05-10T14:08:48Z,none,,0.1,0.1,0.2616,0.1667,0.4516,0.349719469788,0.0014238410596,0.00178087014143,0.00178087014143,0.145571540912,0.0555081545127,0.195659876231,0.341231417143,0.282668877472,0.227082244509,0.195659876231,0.0843867560776,0.0166335321405,
ml1m__weighted_lightgcn__seed6__alpha_0.2_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,6,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_6/alpha_0.2_beta_0.0,success,2026-05-10T14:08:52Z,2026-05-10T14:35:50Z,none,,0.2,0.2,0.2613,0.1664,0.4513,0.347360198265,0.00165562913907,0.00208307294921,0.00208307294921,0.145983688548,0.0556774636676,0.19526661339,0.341250301939,0.282297300455,0.226564107353,0.19526661339,0.122141687301,0.0237905897946,
ml1m__weighted_lightgcn__seed6__alpha_0.4_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,6,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_6/alpha_0.4_beta_0.0,success,2026-05-10T14:35:53Z,2026-05-10T15:02:55Z,none,,0.4,0.4,0.2614,0.1664,0.4516,0.342343641973,0.00259933774834,0.00331223628692,0.00331223628692,0.145954124695,0.055742105372,0.194960782155,0.340914906851,0.283249563526,0.22654978985,0.194960782155,0.202421867304,0.0391650099404,
ml1m__weighted_lightgcn__seed6__alpha_0.8_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,6,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_6/alpha_0.8_beta_0.0,success,2026-05-10T15:02:58Z,2026-05-10T15:30:02Z,none,,0.8,0.8,0.2609,0.1665,0.451,0.334636688331,0.00637417218543,0.00828509328799,0.008285093288,0.143050108382,0.0548864437371,0.196285469797,0.339335578179,0.282696581651,0.225575223202,0.196285469797,0.325754290633,0.0617627567926,
ml1m__weighted_lightgcn__seed6__baseline__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,6,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_6/baseline,success,2026-05-10T13:14:15Z,2026-05-10T13:41:26Z,none,,0.0,0.0,0.2601,0.1644,0.4488,0.354992648596,0.00100993377483,0.00124672988881,0.00124672988882,0.145945118941,0.055368331301,0.193352421388,0.339297540328,0.280977427031,0.226944921011,0.193352421388,,,
ml1m__weighted_lightgcn__seed7__alpha_0.1_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,7,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_7/alpha_0.1_beta_0.0,success,2026-05-10T15:57:18Z,2026-05-10T16:24:38Z,none,,0.1,0.1,0.259,0.1626,0.4508,0.350654900251,0.000761589403974,0.000950334683083,0.000950334683084,0.144251063085,0.0540142298884,0.19260492688,0.336855989965,0.27712359282,0.229473343675,0.19260492688,0.016426913832,0.00397350993377,
ml1m__weighted_lightgcn__seed7__alpha_0.2_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,7,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_7/alpha_0.2_beta_0.0,success,2026-05-10T16:24:41Z,2026-05-10T16:52:05Z,none,,0.2,0.2,0.2592,0.1625,0.4495,0.346805562503,0.000894039735099,0.00112643150671,0.00112643150671,0.144317838659,0.0538586838659,0.193046444801,0.33736428346,0.276012539387,0.230313623423,0.193046444801,0.0467609408351,0.00847682119205,
ml1m__weighted_lightgcn__seed7__alpha_0.4_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,7,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_7/alpha_0.4_beta_0.0,success,2026-05-10T16:52:08Z,2026-05-10T17:19:11Z,none,,0.4,0.4,0.2595,0.1631,0.4503,0.338941324092,0.00192052980132,0.00246866287854,0.00246866287855,0.142375800298,0.0531962517678,0.194164628298,0.336540428596,0.27666015125,0.230847480162,0.194164628298,0.172607200985,0.0289595758781,
ml1m__weighted_lightgcn__seed7__alpha_0.8_beta_0.0__rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,weighted_lightgcn,7,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_uniform__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/weighted_lightgcn/seed_7/alpha_0.8_beta_0.0,success,2026-05-10T17:19:14Z,2026-05-10T17:46:38Z,none,,0.8,0.8,0.2579,0.1619,0.4462,0.330091986344,0.00632450331126,0.008318815331,0.00831881533101,0.140806899318,0.0528234597219,0.193067932644,0.333874831962,0.276139125486,0.228689707266,0.193067932644,0.314220056769,0.0559310801856,
